"date","PM2.5","NO2","NOx"
2018-09-07 09:00:00,10.16,65.0374524517389,195.091388263891
2018-09-07 10:00:00,9.05333333333333,69.0624236779847,193.807711222291
2018-09-07 11:00:00,11.4933333333333,72.4927974000055,212.198728092001
2018-09-07 12:00:00,10.4,75.6136222130898,230.864943987856
2018-09-07 13:00:00,10.7466666666667,74.3553049843519,212.895961176071
2018-09-07 14:00:00,8.61333333333333,71.561758682387,193.096342792806
2018-09-07 15:00:00,11.6266666666667,75.04975508938,183.522916543918
2018-09-07 16:00:00,9.32,78.724099893672,190.000942005189
2018-09-07 17:00:00,12.24,77.4042356094439,207.61359425164
2018-09-07 18:00:00,14.7333333333333,85.8427885288304,205.649721782825
2018-09-07 19:00:00,14.0133333333333,91.7238541164931,239.057733640017
2018-09-07 20:00:00,14.7733333333333,88.1051101304266,208.570990367444
2018-09-07 21:00:00,15.1066666666667,86.6205820912774,197.543164028445
2018-09-07 22:00:00,16.1466666666667,82.5534695835107,209.197284225044
2018-09-07 23:00:00,11.9733333333333,78.7847737247524,187.116936725417
2018-09-08,13.1866666666667,70.8225904495246,161.027624943882
2018-09-08 01:00:00,13.44,64.4031350817169,139.988336771121
2018-09-08 02:00:00,12.76,58.9757377486386,124.636029479663
2018-09-08 03:00:00,15.12,52.6250309180376,108.62395536769
2018-09-08 04:00:00,15.2133333333333,49.909832437409,103.091881163438
2018-09-08 05:00:00,10.5333333333333,54.4418530381698,117.525730786437
2018-09-08 06:00:00,10.2533333333333,62.5700352790982,142.909860307735
2018-09-08 07:00:00,10.56,63.5508223442779,166.209425880354
2018-09-08 08:00:00,12.2133333333333,65.5227285568704,175.885355162404
2018-09-08 09:00:00,9.42666666666667,63.8982947388401,173.14024877394
2018-09-08 10:00:00,10.4933333333333,59.3323503175846,169.468253889458
2018-09-08 11:00:00,10.9066666666667,65.1209051300882,180.331378307706
2018-09-08 12:00:00,11.4,69.4980777815657,181.842946660804
2018-09-08 13:00:00,13.8266666666667,67.2577913155696,183.631946163428
2018-09-08 14:00:00,12.9466666666667,74.0278375630343,204.369938575106
2018-09-08 15:00:00,13.64,73.2887524747658,177.484016083533
2018-09-08 16:00:00,8.96,67.2948106295522,184.378376480235
2018-09-08 17:00:00,13.2,83.0664878940013,223.639110015528
2018-09-08 18:00:00,13.2133333333333,70.549938357849,176.678666621698
2018-09-08 19:00:00,12.7466666666667,73.3011086730866,171.150084546449
2018-09-08 20:00:00,10.5466666666667,71.9197633211859,163.388371299609
2018-09-08 21:00:00,11.5466666666667,68.2169547573964,160.871008003611
2018-09-08 22:00:00,13.64,69.8489646999403,158.156294583425
2018-09-08 23:00:00,13.4533333333333,59.7049496124002,124.662189006332
2018-09-09,11.16,52.5437204144889,102.216558277508
2018-09-09 01:00:00,9.69333333333333,45.7068595533624,82.1308182534086
2018-09-09 02:00:00,9.09333333333333,39.3923952192695,71.2627945836182
2018-09-09 03:00:00,9.04,39.2481394388244,69.1926510242462
2018-09-09 04:00:00,10.2133333333333,37.778531075599,63.6657694903567
2018-09-09 05:00:00,8.34666666666667,39.9000892726552,71.3039133161681
2018-09-09 06:00:00,9.74666666666667,41.7182167285093,74.8568164635653
2018-09-09 07:00:00,10.2133333333333,39.9683645350239,76.1278952201715
2018-09-09 08:00:00,10.0533333333333,45.6577627821856,97.9749875573078
2018-09-09 09:00:00,9.49333333333333,46.4068075653485,103.903696647309
2018-09-09 10:00:00,10.0266666666667,51.9627196689575,118.30675246333
2018-09-09 11:00:00,12.5866666666667,48.7923048137545,111.976603884417
2018-09-09 12:00:00,14.4,58.2693137169565,142.991848398099
2018-09-09 13:00:00,13.7733333333333,64.0160131217683,151.283515306488
2018-09-09 14:00:00,13.16,73.4168941501929,165.429917900152
2018-09-09 15:00:00,13.7733333333333,73.7363103951606,172.087327861008
2018-09-09 16:00:00,14.2666666666667,79.6475560212765,191.452241239898
2018-09-09 17:00:00,12.2266666666667,85.8562152107853,216.716199570327
2018-09-09 18:00:00,11.12,86.1828024208362,212.506350481617
2018-09-09 19:00:00,8.01333333333333,59.7418333820238,112.970808648784
2018-09-09 20:00:00,10.7333333333333,71.53335181856,147.278519671503
2018-09-09 21:00:00,14.56,74.1963437671675,153.294196126867
2018-09-09 22:00:00,12.56,63.9616564159735,117.272559295534
2018-09-09 23:00:00,10.28,50.6674002288611,94.4197032039783
2018-09-10,12.3066666666667,44.5017161498765,77.3653376638245
2018-09-10 01:00:00,8.08,37.2737943230427,62.7545277520739
2018-09-10 02:00:00,9.18666666666667,36.9987363647579,64.2776129908204
2018-09-10 03:00:00,9.73333333333333,39.0133502725863,70.8631032345777
2018-09-10 04:00:00,9.93333333333333,43.9150386395489,100.844770535057
2018-09-10 05:00:00,13.44,54.337360505002,140.39678785539
2018-09-10 06:00:00,9.52,70.2890205729563,216.122716744972
2018-09-10 07:00:00,13.56,79.6222887841441,280.870252124213
2018-09-10 08:00:00,12.9333333333333,74.9996978711534,237.916678623725
2018-09-10 09:00:00,9.32,71.4231591830329,219.806971707724
2018-09-10 10:00:00,13.3733333333333,77.7376833962381,232.30081451846
2018-09-10 11:00:00,15.8,82.5531956857021,254.20518364932
2018-09-10 12:00:00,13.7866666666667,72.6980188540615,220.543154748557
2018-09-10 13:00:00,11.28,87.7900304140167,237.801164496133
2018-09-10 14:00:00,13.56,86.3684467636726,233.813227261015
2018-09-10 15:00:00,12.32,86.3821396077147,243.989217011917
2018-09-10 16:00:00,13.1066666666667,84.2852971517282,231.7318933791
2018-09-10 17:00:00,17.5866666666667,87.920018769992,229.812637822676
2018-09-10 18:00:00,12.3466666666667,83.4185196367068,204.497062306465
2018-09-10 19:00:00,12.68,69.5808059377377,180.859657642337
2018-09-10 20:00:00,13.5866666666667,61.2076858678398,140.684897655667
2018-09-10 21:00:00,12.0666666666667,51.7837697173876,107.530276398073
